0112	0700	0.557	23.124	0.515305342
0112	0800	1.127	25.027	0.470647851
0112	0900	1.56	26.558	0.453902763
0112	1000	1.745	27.786	0.436198953
0112	1100	1.749	28.687	0.530272814
0112	1200	1.545	29.098	0.616531561
0112	1300	1.066	28.605	0.714360473
0112	1400	0.903	27.721	0.740028186
0112	1500	0.936	27.44	0.780009606
0112	1600	0.79	27.42	0.856347777
0112	1700	0.55	27.186	0.940116162
0112	1800	0.25	26.384	0.951384946
0112	1900	0.021	25.093	0.938047466
0112	2000	0	23.994	0.894100966
0112	2100	0	23.221	0.764883274
0112	2200	0	22.717	0.567812537
0112	2300	0	22.317	0.414468296
0113	0000	0	21.85	0.497952614
0113	0100	0	21.248	0.400974784
0113	0200	0	20.694	0.413151821
0113	0300	0	20.149	0.415789723
0113	0400	0	19.568	0.427163798
0113	0500	0	19.025	0.468556189
0113	0600	0.132	18.962	0.542223367
0113	0700	0.477	19.45	0.597059045
0113	0800	0.895	20.16	0.592072768
0113	0900	1.43	21.069	0.52454677
0113	1000	1.838	21.948	0.498238226
0113	1100	1.985	22.467	0.463323356
0113	1200	1.934	22.421	0.509555735
0113	1300	1.802	22.237	0.54090163
0113	1400	1.717	22.056	0.535994109
0113	1500	1.506	21.735	0.568595329
0113	1600	1.116	21.142	0.633229936
0113	1700	0.737	20.431	0.724008823
0113	1800	0.323	19.506	0.733651484
0113	1900	0.036	18.599	0.705491179
0113	2000	0	18.001	0.660752067
0113	2100	0	17.651	0.53933956
0113	2200	0	17.348	0.384420374
0113	2300	0	17.105	0.255339137
0114	0000	0	16.907	0.334855663
0114	0100	0	16.801	0.239215419
0114	0200	0	16.726	0.313661517
0114	0300	0	16.608	0.333813597
0114	0400	0	16.505	0.359105719
0114	0500	0	16.504	0.399067633
0114	0600	0.143	17	0.482188654
0114	0700	0.503	17.865	0.532207588
0114	0800	1.034	18.879	0.486605734
0114	0900	1.5	19.824	0.413536432
0114	1000	1.942	20.791	0.34015556
0114	1100	2.252	21.589	0.281149267
0114	1200	2.404	22.134	0.220539911
0114	1300	2.435	22.461	0.167085083
0114	1400	2.283	22.526	0.170145069
0114	1500	1.982	22.319	0.206649864
0114	1600	1.528	21.8	0.33494722
0114	1700	0.955	20.975	0.489285146
0114	1800	0.361	19.86	0.604562839
0114	1900	0.049	18.521	0.647426257
0114	2000	0	17.494	0.658092448
0114	2100	0	17.028	0.558567587
0114	2200	0	16.691	0.408818718
0114	2300	0	16.368	0.266661431
0115	0000	0	16.118	0.367896372
0115	0100	0	15.855	0.309102319
0115	0200	0	15.594	0.335245415
0115	0300	0	15.34	0.341595852
0115	0400	0	15.162	0.347792793
0115	0500	0	15.054	0.394647678
0115	0600	0.143	15.758	0.476433859
0115	0700	0.507	16.82	0.497164474
0115	0800	1.097	18.122	0.421699975
0115	0900	1.57	19.355	0.3292495
0115	1000	1.827	20.331	0.296818198
0115	1100	2.216	21.39	0.23314074
0115	1200	2.304	21.985	0.188089382
0115	1300	2.355	22.371	0.144468754
0115	1400	2.289	22.624	0.152950866
0115	1500	2.03	22.585	0.224653015
0115	1600	1.56	22.224	0.329581618
0115	1700	0.965	21.559	0.49011692
0115	1800	0.352	20.512	0.608754488
0115	1900	0.045	18.939	0.654572174
0115	2000	0	17.407	0.65205407
0115	2100	0	16.656	0.556048517
0115	2200	0	16.028	0.409903863
0115	2300	0	15.518	0.303474297
0116	0000	0	15.451	0.356082643
0116	0100	0	15.54	0.264452324
0116	0200	0	15.413	0.331061642
0116	0300	0	15.073	0.32320603
0116	0400	0	14.557	0.379538455
0116	0500	0	13.965	0.392316889
0116	0600	0.134	15.289	0.458703346
0116	0700	0.554	17.444	0.472861259
0116	0800	1.208	19.148	0.38804129
0116	0900	1.77	20.689	0.282987929
0116	1000	2.182	22.094	0.174705661
0116	1100	2.438	23.337	0.103499228
0116	1200	2.544	24.244	0.094356187
0116	1300	2.507	24.715	0.112137041
0116	1400	2.329	24.779	0.166823331
0116	1500	2.008	24.437	0.256572032
0116	1600	1.539	23.755	0.383277296
0116	1700	0.955	22.701	0.533997827
0116	1800	0.353	21.237	0.63455831
0116	1900	0.029	19.554	0.675513984
0116	2000	0	18.275	0.667548797
0116	2100	0	17.653	0.575842032
0116	2200	0	17.185	0.441684323
0116	2300	0	16.772	0.344007031
0117	0000	0	16.492	0.399883883
0117	0100	0	16.263	0.295704994
0117	0200	0	16.106	0.376069072
0117	0300	0	15.922	0.350250451
0117	0400	0	15.733	0.373787881
